"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_house","~name_house","~name_house","-1245.2648135338","1376.59100274631"
"model_02","~name_house","~1","~1","546.602356628087","1995.5226761513"
"model_03","~1","~name_house","~1","-3445.52989128478","-2379.92182560369"
"model_04","~1","~1","~name_house","-2512.48816506825","-1101.89907092925"
"model_05","~name_house","~name_house","~1","-2340.38468393656","-1198.11416748704"
"model_06","~name_house","~1","~name_house","2141.8558871266","5308.01510386252"
"model_07","~1","~name_house","~name_house","-1806.03191448763","854.155127176684"
