"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_bus","~name_bus","~name_bus","556.799483040188","3979.00959328833"
"model_02","~name_bus","~1","~1","-496.90317316728","1154.92572531277"
"model_03","~1","~name_bus","~1","-979.651556840618","316.520401775307"
"model_04","~1","~1","~name_bus","481.107195515891","2370.04072057203"
"model_05","~name_bus","~name_bus","~1","-673.698975032298","1167.81362470862"
"model_06","~name_bus","~1","~name_bus","142.415268300527","2600.39989713926"
"model_07","~1","~name_bus","~name_bus","661.882451585049","2835.34152853248"
