"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~horizontal_right","~horizontal_right","~horizontal_right","7041.76041786374","11183.1878953927"
"model_02","~horizontal_right","~1","~1","4713.04390697845","6483.42511874654"
"model_03","~1","~horizontal_right","~1","3839.44513360929","5372.72171880129"
"model_04","~1","~1","~horizontal_right","4819.70820151084","6511.05453775357"
"model_05","~horizontal_right","~horizontal_right","~1","4229.61841481106","6403.0774917585"
"model_06","~horizontal_right","~1","~horizontal_right","5561.49570318497","8304.005883915"
"model_07","~1","~horizontal_right","~horizontal_right","5765.26404185814","8175.82774538166"
