"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_bus","~1","~1","4034.94516464281","5110.80891811306"
"model_03","~1","~name_bus","~1","3268.94780668655","4344.8115601568"
"model_05","~name_bus","~name_bus","~1","4534.27530258652","6384.14175639508"
"model_06","~name_bus","~1","~name_bus","3941.77350839186","6348.921906444"
"model_07","~1","~name_bus","~name_bus","3553.65171530551","5775.03946527646"
