"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_fence","~1","~1","-3088.49096322753","-1371.25206601483"
"model_03","~1","~name_fence","~1","-2774.11238015669","-1440.18573678611"
"model_04","~1","~1","~name_fence","-2894.87407304781","-1330.96007737195"
"model_05","~name_fence","~name_fence","~1","-339.248493588752","2458.93095945873"
"model_06","~name_fence","~1","~name_fence","-94.3757940870287","2565.81124757729"
