"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_special.building","~1","~1","3959.42810227399","5492.704687466"
"model_03","~1","~name_special.building","~1","4452.26860530428","6104.09750378433"
"model_04","~1","~1","~name_special.building","4265.2576398686","6470.33066702618"
"model_05","~name_special.building","~name_special.building","~1","3776.93436670474","6234.91899554348"
"model_06","~name_special.building","~1","~name_special.building","3990.7815141042","7397.18464924727"
"model_07","~1","~name_special.building","~name_special.building","3874.64190683654","6949.09856477309"
