"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_special.building","~1","~1","-6257.38629641504","-4961.21433779911"
"model_03","~1","~name_special.building","~1","-6329.4886353359","-5151.86899000802"
"model_04","~1","~1","~name_special.building","-6316.65543623417","-5218.07066643165"
"model_05","~name_special.building","~name_special.building","~1","-6216.95259748014","-4233.17722179358"
