"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_traffic.light","~name_traffic.light","~name_traffic.light","-1580.60723780331","1524.22201831787"
"model_02","~name_traffic.light","~1","~1","-2595.27898596085","-1031.364990285"
"model_03","~1","~name_traffic.light","~1","-2396.29451422958","-870.711743937937"
"model_04","~1","~1","~name_traffic.light","-2410.8412797124","-578.608706347064"
"model_05","~name_traffic.light","~name_traffic.light","~1","-2117.52120136907","-193.293687081625"
"model_06","~name_traffic.light","~1","~name_traffic.light","-1759.94436140352","854.24520979974"
"model_07","~1","~name_traffic.light","~name_traffic.light","-1528.87275479093","1361.30163917866"
