"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_car..group.","~name_car..group.","~name_car..group.","5055.71600356826","9219.85053138837"
"model_02","~name_car..group.","~1","~1","3163.32170438514","4316.58572788922"
"model_03","~1","~name_car..group.","~1","2843.28018171971","3919.14393518996"
"model_04","~1","~1","~name_car..group.","3804.80034618452","4919.36423467169"
"model_05","~name_car..group.","~name_car..group.","~1","3038.96116095745","4656.62680466452"
"model_06","~name_car..group.","~1","~name_car..group.","4118.75536243352","6990.30538068865"
"model_07","~1","~name_car..group.","~name_car..group.","3012.2173118626","4629.88295556967"
