"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~horizontal_left","~1","~1","3878.9017822952","5372.66092972453"
"model_03","~1","~horizontal_left","~1","4023.0295616766","5911.96308673274"
"model_04","~1","~1","~horizontal_left","4125.02899909596","5500.23583323725"
"model_05","~horizontal_left","~horizontal_left","~1","4232.57476436357","6737.98031851752"
"model_06","~horizontal_left","~1","~horizontal_left","4102.2281728299","6323.10817509255"
"model_07","~1","~horizontal_left","~horizontal_left","4685.47083468572","7190.87638883967"
