"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_traffic.light","~1","~1","-17971.0645816805","-16911.9972496407"
"model_03","~1","~name_traffic.light","~1","-19020.1292866133","-17644.922452472"
"model_04","~1","~1","~name_traffic.light","-20394.3298727825","-18228.7742833876"
"model_05","~name_traffic.light","~name_traffic.light","~1","-17402.0949036129","-15513.1613785568"
"model_06","~name_traffic.light","~1","~name_traffic.light","-16303.3549205431","-13513.4238144978"
