"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_street.light","~name_street.light","~name_street.light","-2420.72880262272","4044.32401535183"
"model_02","~name_street.light","~1","~1","-5371.7761602298","-3838.49957503779"
"model_03","~1","~name_street.light","~1","-5813.7471013706","-4596.61001828003"
"model_04","~1","~1","~name_street.light","-5291.68428335401","-3916.47744921272"
"model_05","~name_street.light","~name_street.light","~1","-6087.59181580761","-3677.02811228409"
"model_06","~name_street.light","~1","~name_street.light","-3600.47328233557","-383.753848453365"
"model_07","~1","~name_street.light","~name_street.light","-5149.81859265832","-3118.62229165654"
