"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_electric.pole","~name_electric.pole","~name_electric.pole","-16166.1982619625","-12301.3928487723"
"model_02","~name_electric.pole","~1","~1","-19499.1707629878","-18361.0685554226"
"model_03","~1","~name_electric.pole","~1","-19133.9420163481","-17521.6305556307"
"model_04","~1","~1","~name_electric.pole","-19957.7413276864","-17673.6334250034"
"model_05","~name_electric.pole","~name_electric.pole","~1","-18278.7822214189","-15631.1138913193"
"model_06","~name_electric.pole","~1","~name_electric.pole","-17798.8912161361","-14819.27640883"
"model_07","~1","~name_electric.pole","~name_electric.pole","-18916.464252382","-16316.2168475976"
