"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_tenement","~name_tenement","~name_tenement","79347.3747492795","82603.6116209244"
"model_02","~name_tenement","~1","~1","77818.9730906307","78996.5927359585"
"model_03","~1","~name_tenement","~1","77418.6108367893","78714.7827954052"
"model_04","~1","~1","~name_tenement","76825.4542311563","78319.2133785857"
"model_05","~name_tenement","~name_tenement","~1","77584.1439786321","79615.3402796339"
"model_06","~name_tenement","~1","~name_tenement","78075.6104135042","80343.911341082"
"model_07","~1","~name_tenement","~name_tenement","76789.0346199105","78440.8635183905"
