"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_car..group.","~name_car..group.","~name_car..group.","1577.23996400623","5608.01861579965"
"model_02","~name_car..group.","~1","~1","-468.597776054219","985.643933612429"
"model_03","~1","~name_car..group.","~1","-135.162683804209","1081.97439928635"
"model_04","~1","~1","~name_car..group.","1170.14167903562","2940.52289080372"
"model_05","~name_car..group.","~name_car..group.","~1","43.3088838541302","1647.71685701896"
"model_06","~name_car..group.","~1","~name_car..group.","874.588452051901","3474.83585683629"
"model_07","~1","~name_car..group.","~name_car..group.","1079.32676294946","3821.83694367949"
