"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~horizontal_left","~horizontal_left","~horizontal_left","-4291.72867272102","-1699.38475548917"
"model_02","~horizontal_left","~1","~1","-3537.69533360895","-2083.4536239423"
"model_03","~1","~horizontal_left","~1","-4733.90204063259","-3200.62545544058"
"model_04","~1","~1","~horizontal_left","-6442.15080840381","-5066.94397426252"
"model_05","~horizontal_left","~horizontal_left","~1","-3012.632559954","-744.331632376135"
"model_06","~horizontal_left","~1","~horizontal_left","-3439.65555102513","-1123.93369813204"
"model_07","~1","~horizontal_left","~horizontal_left","-5012.790706243","-3218.6990318173"
