"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_car..group.","~name_car..group.","~name_car..group.","7621.12161194698","10490.0875935176"
"model_02","~name_car..group.","~1","~1","3751.62306429532","5166.34733619929"
"model_03","~1","~name_car..group.","~1","3674.92487462016","4892.06195771072"
"model_04","~1","~1","~name_car..group.","3794.06306106271","5050.71758191596"
"model_05","~name_car..group.","~name_car..group.","~1","3443.74503338299","5142.99485717826"
"model_06","~name_car..group.","~1","~name_car..group.","4701.3014660995","6732.49776710129"
