"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_electric.pole","~name_electric.pole","~name_electric.pole","-17928.7433821572","-10523.1755454309"
"model_02","~name_electric.pole","~1","~1","-19732.1703998589","-18080.3415013789"
"model_03","~1","~name_electric.pole","~1","-19252.7701068059","-17482.3888950378"
"model_04","~1","~1","~name_electric.pole","-19319.2770897235","-16995.6517492779"
"model_05","~name_electric.pole","~name_electric.pole","~1","-20475.0610742251","-17637.7090428646"
"model_06","~name_electric.pole","~1","~name_electric.pole","-17421.0496739184","-12307.4932274275"
"model_07","~1","~name_electric.pole","~name_electric.pole","-18481.7199274702","-14790.7912404358"
