"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_car","~1","~1","-1959.76723324966","-549.178139110651"
"model_03","~1","~name_car","~1","966.298365121757","2606.87481156603"
"model_04","~1","~1","~name_car","2892.81363500122","5338.34581451395"
"model_05","~name_car","~name_car","~1","1382.62925475637","3352.85423950487"
"model_07","~1","~name_car","~name_car","3914.16722739155","7448.30620781591"
