"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_car","~name_car","~name_car","967.281165990435","4334.16686337083"
"model_02","~name_car","~1","~1","61.5770698286296","1278.71415291919"
"model_03","~1","~name_car","~1","-1307.46338214338","186.295765285944"
"model_04","~1","~1","~name_car","-287.642712827018","1759.36056327984"
"model_05","~name_car","~name_car","~1","-668.037374970829","1363.15892603096"
"model_07","~1","~name_car","~name_car","99.5228259055388","2936.87485726601"
