"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_tenement","~name_tenement","~name_tenement","360.274926289772","4114.43151374443"
"model_02","~name_tenement","~1","~1","-467.35743801506","1026.40170941427"
"model_03","~1","~name_tenement","~1","-749.196829317031","744.562318112297"
"model_04","~1","~1","~name_tenement","712.955134705502","2680.923535287"
"model_05","~name_tenement","~name_tenement","~1","-330.343796233879","1416.3269528766"
"model_06","~name_tenement","~1","~name_tenement","374.693450397754","3449.15010833431"
"model_07","~1","~name_tenement","~name_tenement","1111.44138001891","4138.47711264025"
