"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_tree..group.","~1","~1","4552.37270674782","6085.64929193983"
"model_03","~1","~name_tree..group.","~1","5463.32999827345","6878.05427017741"
"model_04","~1","~1","~name_tree..group.","4613.69092171566","6423.58957124644"
"model_05","~name_tree..group.","~name_tree..group.","~1","6438.07150320008","8232.16317762578"
"model_06","~name_tree..group.","~1","~name_tree..group.","5656.52187633708","8446.45298238233"
