"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~object","~object","~object","6103.66280310387","9130.01336142666"
"model_02","~object","~1","~1","3998.47316242193","4880.8362408076"
"model_03","~1","~object","~1","3730.45068586091","4535.41349421275"
"model_04","~1","~1","~object","4094.2138159425","5092.67729937892"
"model_05","~object","~object","~1","4409.39144184376","6212.81773363202"
"model_06","~object","~1","~object","4757.45481630896","6653.76143213782"
"model_07","~1","~object","~object","4329.63567081077","5482.89969431485"
