"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_street.light","~name_street.light","~name_street.light","78189.0124631008","80836.6807932004"
"model_02","~name_street.light","~1","~1","77912.3606409241","78892.3930974386"
"model_03","~1","~name_street.light","~1","76939.9146505433","78354.6389224473"
"model_04","~1","~1","~name_street.light","77499.9410174041","78954.1827270707"
"model_05","~name_street.light","~name_street.light","~1","78591.6213559471","80527.9758063185"
"model_06","~name_street.light","~1","~name_street.light","78278.2057080835","80593.9275609766"
"model_07","~1","~name_street.light","~name_street.light","78375.764908341","80406.9612093427"
