"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_person","~name_person","~name_person","6236.2929129502","9492.52978459509"
"model_02","~name_person","~1","~1","3496.67493838557","4950.91664805222"
"model_03","~1","~name_person","~1","3516.32316219479","5049.5997473868"
"model_04","~1","~1","~name_person","4133.70178350974","5548.42605541371"
"model_05","~name_person","~name_person","~1","3664.22644098076","6264.47384576515"
"model_06","~name_person","~1","~name_person","4507.59721825721","6586.21444457421"
"model_07","~1","~name_person","~name_person","4307.71181144233","6291.4871871289"
