"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_truck","~1","~1","-20297.3917874053","-19080.2547043147"
"model_03","~1","~name_truck","~1","-20419.054411736","-19162.3998908828"
"model_04","~1","~1","~name_truck","-20209.1073434923","-18873.4179471137"
"model_05","~name_truck","~name_truck","~1","-14011.6154366248","-10605.2123014817"
"model_07","~1","~name_truck","~name_truck","-18449.1266036164","-15754.0373482016"
