"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_tree..group.","~name_tree..group.","~name_tree..group.","-18333.4614998314","-11591.7866175181"
"model_02","~name_tree..group.","~1","~1","-21566.2484795759","-19953.9370188586"
"model_03","~1","~name_tree..group.","~1","-20410.0878153719","-18718.7414791292"
"model_04","~1","~1","~name_tree..group.","-18940.1888646554","-16893.1855885486"
"model_05","~name_tree..group.","~name_tree..group.","~1","-20537.7176579925","-18127.153954469"
"model_06","~name_tree..group.","~1","~name_tree..group.","-19502.1097420405","-14767.9206980713"
"model_07","~1","~name_tree..group.","~name_tree..group.","-20509.4900262667","-17292.7705923845"
