"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_truck","~name_truck","~name_truck","77089.3498541402","79626.3693585043"
"model_02","~name_truck","~1","~1","77136.4508200666","78235.0355898691"
"model_03","~1","~name_truck","~1","77590.7766228258","78531.2916415776"
"model_04","~1","~1","~name_truck","78413.9904784212","79670.6449992744"
"model_05","~name_truck","~name_truck","~1","75665.6640327276","77839.1231096751"
"model_06","~name_truck","~1","~name_truck","77439.3222315659","79470.5185325677"
"model_07","~1","~name_truck","~name_truck","78224.0389017879","79970.7096508984"
