"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_bus","~name_bus","~name_bus","-16789.1390143813","-8775.00263610967"
"model_02","~name_bus","~1","~1","-20533.1018184268","-19039.3426709974"
"model_03","~1","~name_bus","~1","-20432.5908024307","-18820.2793417133"
"model_04","~1","~1","~name_bus","-19528.7395430812","-16809.9398250088"
"model_05","~name_bus","~name_bus","~1","-21261.5043986349","-18424.1523672744"
"model_06","~name_bus","~1","~name_bus","-16418.5814932981","-9692.7135860899"
"model_07","~1","~name_bus","~name_bus","-16723.3206992746","-11040.7131490012"
