"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_car","~1","~1","-13165.4058046026","-12106.3384725627"
"model_03","~1","~name_car","~1","-20629.38542593","-19135.6262785007"
"model_04","~1","~1","~name_car","-20614.2197577547","-18883.3559837493"
"model_05","~name_car","~name_car","~1","-16802.1042098084","-14391.5405062849"
"model_06","~name_car","~1","~name_car","-14052.5718445194","-10741.0105600067"
"model_07","~1","~name_car","~name_car","-19171.0084927227","-16523.3401626231"
