"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~area","~1","~1","-17936.5500404065","-17035.5524594174"
"model_03","~1","~area","~1","-18148.4679012986","-16812.77850492"
"model_04","~1","~1","~area","-21214.4136447626","-19681.1370595705"
"model_05","~area","~area","~1","-17947.4757979186","-15963.700422232"
"model_06","~area","~1","~area","-15769.2513405001","-13216.424861031"
