"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_traffic.light","~name_traffic.light","~name_traffic.light","4662.27156264784","9910.18729753183"
"model_02","~name_traffic.light","~1","~1","-245.53610274359","932.083542584293"
"model_03","~1","~name_traffic.light","~1","258.392518523426","2265.8783568676"
"model_04","~1","~1","~name_traffic.light","1441.90796072174","3686.498425642"
"model_05","~name_traffic.light","~name_traffic.light","~1","-467.848729458494","1895.29404874981"
"model_06","~name_traffic.light","~1","~name_traffic.light","1217.95342972664","3438.83343198929"
"model_07","~1","~name_traffic.light","~name_traffic.light","2597.12454331536","5719.00212656713"
