"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~object","~object","~object","-23208.8971413373","-18735.5231866019"
"model_02","~object","~1","~1","-20933.1407338821","-19439.3815864528"
"model_03","~1","~object","~1","-19205.3890374581","-17514.0427012154"
"model_04","~1","~1","~object","-18998.157284145","-16872.1191325128"
"model_05","~object","~object","~1","-20735.4246253927","-18182.5981459236"
"model_06","~object","~1","~object","-23345.4596246166","-19891.6355641583"
"model_07","~1","~object","~object","-19951.2594198622","-16734.53998598"
