timestamp;lateral_error;longitudinal_error;haversine_error
19043479;0.0836730226874;0.248474434018;0.261372953653
19076418;0.0507029630244;0.249767377973;0.254014223814
19110265;0.0807001069188;0.249106705189;0.261039674282
19144206;0.0941166058183;0.248604416847;0.265030324459
19176113;0.0765281319618;0.247820094228;0.258559554815
19210047;0.0535814389586;0.249569401145;0.254420012236
19243904;0.0819356366992;0.249459013343;0.261767327785
19275896;0.0888242647052;0.248756736517;0.263349086046
19309763;0.102088652551;0.249124079943;0.268457651138
19343638;0.0539871752262;0.252801328897;0.257661610842
19376559;0.0935012474656;0.253735244274;0.269620597363
19409493;0.0713819116354;0.251546025276;0.260667055845
19445359;0.111138224602;0.24806548655;0.271077603102
19477312;0.105157993734;0.252258628607;0.272534161806
19544103;0.122385188937;0.25502038002;0.282120615244
19611958;0.0885424092412;0.254431962967;0.268613755703
19677758;0.157784119248;0.260323286057;0.30370247364
19711736;0.0869251266122;0.258396953344;0.271834462881
19809389;0.109425634146;0.253924190998;0.275763571262
19843313;0.121110640466;0.256660670042;0.2830760777
19877246;0.0672538727522;0.259224206209;0.266996830702
19909162;0.0893367603421;0.259887576103;0.274036735296
19945032;0.0892177894711;0.258133947849;0.272349566221
19978019;0.0877390652895;0.260049462318;0.273678064346
20010946;0.0701144859195;0.259948849678;0.2684417665
20076730;0.122557625175;0.257826596498;0.28476908803
20110624;0.0685224682093;0.254625797272;0.262911587954
20144511;0.104162283242;0.253291547298;0.273163050413
20177447;0.0906486138701;0.249133169651;0.264398932457
20211384;0.10578161478;0.248659566045;0.26953959465
20243281;0.12584272027;0.246498018503;0.276120066643
20279239;0.144373401999;0.244691640139;0.283503144979
20312066;0.0897981002927;0.248668268323;0.26368355751
20377945;0.0869015827775;0.251983076334;0.265834480524
20444724;0.110489949584;0.249265745282;0.271999269724
20478677;0.141634210944;0.247849151492;0.28486302495
20511545;0.0764919817448;0.247125446796;0.257991105318
20545465;0.108430683613;0.245973989367;0.268173187971
20577427;0.113377936184;0.243179023266;0.267691165209
20612293;0.116163752973;0.239068031311;0.265197694302
20644153;0.121813818812;0.242853015661;0.27109259367
20677096;0.0857677981257;0.24479188025;0.258719563484
20711017;0.126036658883;0.244075149298;0.274107187986
20776848;0.130256667733;0.237598910928;0.270407110453
20812706;0.0698873996735;0.237739861012;0.247142657638
20844665;0.0896566733718;0.238888084888;0.254536956549
20878557;0.12845043838;0.23691251874;0.268949061632
20910467;0.133115366101;0.233790144324;0.268505901098
20944378;0.131309568882;0.2380233109;0.271303504705
20977330;0.12919087708;0.239032611251;0.271170288324
21045140;0.114728748798;0.234737858176;0.260729193687
21079007;0.0989817231894;0.235337525606;0.254734247923
21112905;0.113049499691;0.231722414494;0.257296353579
21144870;0.0765734836459;0.230428248644;0.242225334048
21178789;0.0852217003703;0.230633348227;0.245301216841
21212711;0.112387940288;0.232770934701;0.257954359055
21277460;0.100223347545;0.230634853244;0.250931769609
21311414;0.106630593538;0.230347916484;0.253308057785
21346282;0.062154378742;0.226245731115;0.23403583467
21380262;0.145269364119;0.230452373624;0.271964460611
21412157;0.149484202266;0.231502041221;0.27512294054
21446081;0.0991453453898;0.230468645692;0.250364631414
21512833;0.135363489389;0.228473648429;0.265112042427
21545748;0.0867045894265;0.227956831455;0.243356630206
21612566;0.12009485811;0.22854924202;0.25771394372
21646522;0.0908130034804;0.228746891022;0.245595544577
21680405;0.106646120548;0.22756652534;0.250833272934
21745208;0.155336931348;0.227883219719;0.27538844943
21778172;0.0784706994891;0.225970730186;0.238682821393
21814073;0.113874308765;0.223898053169;0.250742673874
21845993;0.0980778858066;0.227032780647;0.24682700634
21879873;0.125890687108;0.226146936417;0.258394688368
21913767;0.117686860263;0.226725533605;0.25500613451
21945731;0.123736344278;0.228870376945;0.259739816189
22013540;0.127202108502;0.226065739989;0.258976042271
22045442;0.0866851583123;0.221977427602;0.23782363534
22079321;0.0987375080585;0.223343491554;0.243737846613
22113240;0.0954403057694;0.221233844757;0.24048666656
22147215;0.118001177907;0.221570774913;0.250619620085
22179127;0.0646457672119;0.223383262753;0.232027798891
22246873;0.135013595223;0.21732403338;0.255478829145
22278822;0.0944940298796;0.216562718153;0.235846549273
22312707;0.0739454030991;0.215634867549;0.227490141988
22346651;0.0838898420334;0.213712647557;0.229145079851
22380554;0.0805384218693;0.213623449206;0.227854192257
22448331;0.0910843983293;0.216228678823;0.234200417995
22514196;0.135460555553;0.22207005322;0.259758323431
22548127;0.08766053617;0.222541078925;0.23873513937
22580053;0.0753979310393;0.223963275552;0.235838577151
22647795;0.12619663775;0.226157814264;0.258601844311
22679775;0.0812512263656;0.228183567524;0.24174836278
22713624;0.0913871601224;0.23123832047;0.248186841607
22747593;0.113043814898;0.228854686022;0.254845172167
22781491;0.127220436931;0.226060509682;0.259026408195
22815385;0.0882021933794;0.226079687476;0.24223382771
22847301;0.0814139768481;0.229380071163;0.242936953902
22881222;0.114437691867;0.231288954616;0.257648557425
22913090;0.0964622497559;0.233215853572;0.25193926692
22947004;0.104640625417;0.234935551882;0.256759703159
22979920;0.104725524783;0.238174661994;0.25974971056
23046749;0.0671520978212;0.243752986193;0.252312541008
23080701;0.0901451259851;0.245070815086;0.260652065277
23113660;0.084714949131;0.245939433575;0.259638011456
23179381;0.0594783984125;0.249884307384;0.256320238113
23214285;0.072639092803;0.252051055431;0.261790812016
23248236;0.0706022754312;0.249307230115;0.258599042892
23314067;0.0737517550588;0.249943450093;0.260095894337
23346969;0.0726572945714;0.24894541502;0.258832633495
23414845;0.0753757283092;0.246746599674;0.257520735264
23480681;0.0198055319488;0.248291373253;0.248462378979
23515514;0.0534380599856;0.248423039913;0.25357440114
23548392;0.0646989047527;0.247829243541;0.255635052919
23582340;0.0694032683969;0.245402142406;0.254547059536
23682038;0.133455917239;0.247042790055;0.280429035425
23713960;0.0844090878963;0.243612453341;0.257386803627
23747949;0.0635127946734;0.243479460478;0.251148462296
23814709;0.123861677945;0.244652986526;0.273862093687
23849593;0.0458393283188;0.242727413774;0.246505528688
23915443;0.109600313008;0.238725721836;0.262319803238
23949322;0.0881275758147;0.241167798638;0.256358802319
23981283;0.13993871212;0.240278422832;0.277742773294
24015176;0.0804895162582;0.239997208118;0.252719908953
24049099;0.04819637537;0.23912216723;0.243445813656
24082987;0.113171152771;0.239446610212;0.26449623704
24113883;0.113761022687;0.241250291467;0.266377866268
24149820;0.0636362358928;0.23972800374;0.247587531805
24182751;0.0599089711905;0.240660876036;0.247553706169
24248571;0.0722518190742;0.240517437458;0.250716209412
24282428;0.0922421887517;0.241748511791;0.258370399475
24315400;0.0486863739789;0.242982164025;0.247335717082
24349257;0.0780647993088;0.242811322212;0.254646211863
24381229;0.0855378136039;0.243502154946;0.257699221373
24447988;0.0815398097038;0.249127954245;0.261725962162
24481939;0.127762168646;0.249247580767;0.279761224985
24515884;0.0751271918416;0.247074082494;0.257832497358
24549745;0.069766946137;0.244129836559;0.253488570452
24581690;0.136893361807;0.246480002999;0.281643688679
24648445;0.0558992028236;0.243125095963;0.249031588435
24682425;0.0869063511491;0.243884220719;0.258536189795
24717270;0.0834174230695;0.243805587292;0.257307261229
24750205;0.106856316328;0.244037225842;0.26607644558
24782199;0.145361483097;0.243662595749;0.283452183008
24848950;0.137148171663;0.24690502882;0.282151609659
24882910;0.126858174801;0.246865287423;0.277254551649
24948655;0.0746315866709;0.249167218804;0.259714901447
25016498;0.0605032667518;0.251483678818;0.258238166571
25049379;0.104562081397;0.249166250229;0.269890487194
25116253;0.0949220210314;0.247831836343;0.265052765608
25148159;0.0462996326387;0.246307492256;0.250187665224
25184021;0.0745602026582;0.246416285634;0.257082343102
25215971;0.105802156031;0.24485462904;0.266430169344
25250884;0.0918675363064;0.243505686522;0.259935557842
25283746;0.100092425942;0.243779242039;0.263219594955
25316689;0.0959315299988;0.242688775063;0.260650902987
25349581;0.0249522682279;0.240901008248;0.241728484631
25383526;0.0698467344046;0.241718262434;0.251255333424
25416449;0.0238846577704;0.242914915085;0.243623480201
25450304;0.0984764620662;0.246509596705;0.265147984028
25483217;0.071086011827;0.246752157807;0.256434977055
25549046;0.0920171737671;0.24598442018;0.262325644493
25582995;0.0552217811346;0.247826427221;0.253524392843
25616863;0.0519515126944;0.247401401401;0.252413511276
25715624;0.03315776214;0.249244883657;0.251017391682
25749585;0.111116237938;0.247421965003;0.270963102579
25785440;0.0547234453261;0.245991677046;0.251646310091
25849278;0.0789472013712;0.24128575623;0.253577142954
25916059;0.0873199552298;0.236940592527;0.252249449492
25950043;0.0377730466425;0.235439389944;0.238087400794
25983911;0.0276508647949;0.235281214118;0.236516520381
26049699;0.015755277127;0.235974505544;0.236089795828
26117566;0.0201665032655;0.234666973352;0.235142484307
26150639;0.0773000568151;0.23596419394;0.24803610146
26216264;0.070911206305;0.239063769579;0.249081224203
26249239;-0.0146445827559;0.235238105059;0.235216408968
26285123;0.00841726083308;0.236382722855;0.236123085022
26316991;0.0158549789339;0.235173419118;0.235322847962
26350974;0.00435357820243;0.234682500362;0.234311625361
26382844;0.0181413907558;0.236278489232;0.236599698663
26450668;0.0202443692833;0.234486803412;0.234999537468
26484544;0.0334067940712;0.235306501389;0.237339526415
26551366;0.0124754020944;0.231794059277;0.231762304902
26585321;0.0566171817482;0.23639677465;0.24281014502
26617190;0.0106287971139;0.235459133983;0.235326528549
26651165;0.00612209038809;0.235081598163;0.234780997038
26685046;0.0162016265094;0.231047347188;0.231270834804
26750869;0.0197957009077;0.224793031812;0.225342825055
26784789;0.0362273231149;0.226103201509;0.228704988956
26816709;0.0366312265396;0.22645932436;0.229122936726
26884508;-0.0117182731628;0.226877391338;0.226781100035
26917429;0.01781738922;0.225444540381;0.225833103061
26951305;0.016407545656;0.22586119175;0.226140469313
26985214;-0.0323974452913;0.22694067657;0.228787213564
27053069;-0.0298935286701;0.219529539347;0.22112621367
27084990;-0.0246732495725;0.215572416782;0.216574758291
27118893;-0.0140292486176;0.214527338743;0.214615955949
27150788;-0.0613629594445;0.215465202928;0.223512068391
27186737;-0.0491816215217;0.209294304252;0.214527279139
27218632;-0.0317206196487;0.209189638495;0.211171880364
27284465;-0.0416612103581;0.206604391336;0.210329607129
27318355;-0.0465766303241;0.202510371804;0.207356318831
27352247;-0.0812022984028;0.208632797003;0.22331134975
27384197;-0.0519235916436;0.209621682763;0.215491995215
27420053;-0.0382112078369;0.211075127125;0.214086681604
27452017;-0.0952991843224;0.212608739734;0.232374370098
27485909;-0.070696644485;0.212068229914;0.223015218973
27519805;-0.0714261308312;0.213787794113;0.224874973297
27551741;-0.0774563327432;0.212207525969;0.225356131792
27585697;-0.0486013814807;0.212069019675;0.217122033238
27651478;-0.131062462926;0.204056024551;0.241799011827
27685379;-0.118724286556;0.20801410079;0.238830149174
27753192;-0.107713446021;0.207422867417;0.233087435365
27787060;-0.145871967077;0.205586582422;0.251310616732
27818971;-0.159552633762;0.202987611294;0.257374614477
27851925;-0.163103297353;0.203541457653;0.26000392437
27919754;-0.174377545714;0.204654738307;0.268006950617
27985585;-0.199416220188;0.198237076402;0.280244261026
28019497;-0.204656600952;0.203188687563;0.28742852807
28087295;-0.215305402875;0.200856149197;0.29345318675
28152124;-0.300905257463;0.198076695204;0.358972012997
28186015;-0.311577141285;0.199570089579;0.368699580431
28219946;-0.289282023907;0.200738966465;0.350868076086
28286792;-0.364285379648;0.200257346034;0.414218515158
28319689;-0.403320878744;0.198614224792;0.447969138622
28352589;-0.426452696323;0.19527181983;0.467363387346
28386496;-0.428540676832;0.199035122991;0.470822304487
28419406;-0.483382403851;0.202721580863;0.522307872772
28519148;-0.48301038146;0.195816352963;0.519342660904
28553006;-0.489828765392;0.190222769976;0.523604631424
28586951;-0.512642681599;0.191387280822;0.545265972614
28618840;-0.446532785892;0.189560204744;0.483375459909
28651787;-0.469327837229;0.187973618507;0.503774702549
28685683;-0.500592172146;0.188544973731;0.533025085926
28721636;-0.502886474133;0.188439935446;0.535128057003
28753507;-0.482093542814;0.18880495429;0.515906155109
28787406;-0.448610424995;0.192122876644;0.486279636621
28821294;-0.461916655302;0.190884128213;0.498023480177
28853252;-0.448075950146;0.189482301474;0.484759271145
28922138;-0.420990437269;0.186177924275;0.4586789608
28953972;-0.388886481524;0.185991331935;0.429537773132
28987880;-0.431357890368;0.178730532527;0.4652556777
29019796;-0.417427420616;0.17976886034;0.452870577574
29087580;-0.418214529753;0.173647984862;0.451217710972
29119528;-0.399771630764;0.165189504623;0.431014001369
29153412;-0.394940197468;0.16413345933;0.426163464785
29187340;-0.384035259485;0.164686962962;0.416367053986
29221246;-0.378552913666;0.164522588253;0.411286741495
29255197;-0.374114573002;0.161992624402;0.406226277351
29287077;-0.421721965075;0.159267231822;0.449188530445
29354898;-0.425381153822;0.15943031013;0.452658325434
29420732;-0.34571158886;0.158938124776;0.379141151905
29520500;-0.357700914145;0.16187427938;0.391224682331
29554426;-0.326104789972;0.162510573864;0.363060921431
29588328;-0.325522363186;0.158944487572;0.360967546701
29620161;-0.27689447999;0.155854567885;0.316626727581
29687065;-0.312816858292;0.155506536365;0.348098605871
29755789;-0.279562562704;0.148464858532;0.315422207117
29787800;-0.291851222515;0.150782823563;0.327339321375
29854585;-0.232382401824;0.15214549005;0.276803702116
29888482;-0.225633397698;0.152573317289;0.271445870399
29954294;-0.246433481574;0.146774217486;0.285833150148
29988196;-0.231190413237;0.15840485692;0.279298275709
30087908;-0.187576085329;0.164017528296;0.248374521732
30153780;-0.220952555537;0.165523275733;0.275156974792
30188675;-0.163768365979;0.16424138844;0.23123152554
30222588;-0.210652500391;0.162358105183;0.265082001686
30289483;-0.176257833838;0.162038043141;0.238673150539
30321280;-0.230973407626;0.16019846499;0.280143618584
30354322;-0.203136816621;0.161726489663;0.258807301521
30388127;-0.18116658926;0.162881493568;0.242857038975
30422040;-0.25166875124;0.161820828915;0.298183560371
30487838;-0.208974152803;0.17001914978;0.268531441689
30521863;-0.17418821156;0.17168661952;0.243836820126
30553694;-0.161105126143;0.173978760839;0.23642398417
30587623;-0.185398489237;0.167926833034;0.249365523458
30621487;-0.157577633858;0.17892922461;0.237746357918
30654418;-0.136337757111;0.181602761149;0.226486086845
30690358;-0.134470924735;0.183455690742;0.226869210601
30722253;-0.11970230937;0.181180760264;0.216618165374
30755164;-0.141005754471;0.181669726968;0.229357078671
30789077;-0.0983603298664;0.178279712796;0.203161194921
30855942;-0.124653510749;0.180507183075;0.218817189336
30888830;-0.11610776931;0.180440276861;0.214053168893
30954616;-0.132539838552;0.182055309415;0.224615365267
31054370;-0.0814548581839;0.185438007116;0.202150300145
31088270;-0.109837859869;0.188353538513;0.21754938364
31122137;-0.0335610322654;0.188984975219;0.191697761416
31188992;-0.0683573782444;0.19035808742;0.201913893223
31220926;-0.0502499863505;0.190934494138;0.197146341205
31255828;-0.0379926674068;0.194500029087;0.197917863727
31290741;-0.0414892695844;0.198031321168;0.202061444521
31390504;-0.0520656555891;0.20059889555;0.206946730614
31422362;-0.0388732515275;0.20113311708;0.204592868686
31455293;-0.0113657079637;0.201337903738;0.201458960772
31489213;-0.069880746305;0.200016379356;0.211521998048
31522148;-0.0114489430562;0.198990747333;0.199123293161
31557014;-0.0716758444905;0.19706428051;0.209341749549
31621809;0.00238140416332;0.199634462595;0.199476510286
31654772;-0.0425667837262;0.202267020941;0.206428974867
31690662;-0.00193763617426;0.202287361026;0.202116280794
31757463;-0.0424508154392;0.20546258986;0.2095336169
31789400;-0.0285262838006;0.206305354834;0.20803374052
31823317;-0.0164936333895;0.208685994148;0.209126740694
31855212;-0.0499928183854;0.209738045931;0.215323939919
31888094;-0.0446032732725;0.2155623734;0.21984949708
31924036;-0.00837143231183;0.212768107653;0.212735772133
31956933;0.00663728825748;0.208772107959;0.208707630634
31989853;-0.0477636754513;0.208156809211;0.213286668062
32023742;0.0447092838585;0.209255471826;0.21383741498
32055729;-0.0152981346473;0.207376211882;0.207737073302
32091553;0.00177872786298;0.207881122828;0.207714542747
32124461;0.0320047661662;0.209375351667;0.211662054062
32189291;0.000184511955013;0.214930191636;0.214749202132
32223238;0.0307729970664;0.21693585813;0.218956395984
32257147;0.040947329253;0.215128019452;0.218844980001
32324968;0.0435443371534;0.213614434004;0.217863991857
32356881;0.045591570437;0.215735256672;0.220355585217
32389752;-0.0120108248666;0.216095015407;0.216229841113
32423697;-0.00730304792523;0.217528983951;0.217460125685
32455649;0.0341203548014;0.2168212533;0.219341397285
32524395;0.0505596883595;0.218586757779;0.224211961031
32556343;-0.0123256137595;0.22068926692;0.220833003521
32590259;0.0191923156381;0.221037149429;0.221708968282
32658075;0.0365900918841;0.223181575537;0.226010277867
32689952;0.00969826523215;0.226387500763;0.226422935724
32723890;-0.0313200056553;0.229744955897;0.231629699469
32755821;0.0315359979868;0.231392249465;0.233372852206
32789734;-0.0234320387244;0.229872897267;0.230840727687
32823595;-0.00770337600261;0.232546716928;0.232476443052
32857503;0.0140166971833;0.22985817492;0.230116456747
32891467;-0.0272274184972;0.228876277804;0.230262517929
32925373;-0.00729529140517;0.229690551758;0.229613363743
32958245;-0.00809689518064;0.227508351207;0.227460503578
33024061;0.0209306441247;0.230296686292;0.231084391475
33055998;0.025250447914;0.230364561081;0.231585755944
33090021;0.0306967217475;0.23022402823;0.232105895877
33157697;-0.0302310865372;0.224911049008;0.226710423827
33190640;-0.013650665991;0.228807613254;0.229018613696
33224540;0.0203471872956;0.228286743164;0.229033827782
33256466;0.0360337384045;0.226297393441;0.228998139501
33323296;-0.036260869354;0.223107740283;0.225806981325
33359204;-0.0439215786755;0.218952059746;0.223073527217
33391082;-0.00145421316847;0.219835981727;0.219672977924
33425030;-0.0241280943155;0.218310311437;0.219441369176
33458916;0.0172161571681;0.215408027172;0.215947419405
33490809;-0.0503816977143;0.215621426702;0.221180796623
33524772;0.000309263530653;0.214169114828;0.214010387659
33558663;-0.0755299031734;0.213584795594;0.226237088442
33590589;-0.0625943541527;0.214289158583;0.222970709205
33624460;-0.0295298695564;0.210952565074;0.212812319398
33657395;-0.00952651072294;0.21054418385;0.21059460938
33691281;-0.0712128430605;0.209593862295;0.221071645617
33725223;0.0331602543592;0.209822162986;0.212288349867
33758175;-0.0510759800673;0.205982521176;0.211986020207
33824941;-0.0466114878654;0.201558560133;0.20665872097
33858832;-0.00545060681179;0.201827734709;0.201750934124
33925704;-0.00127294182312;0.196453467011;0.19631613791
33958602;0.0105266561732;0.194492027164;0.194645255804
33992509;0.0208765119314;0.190352663398;0.191368997097
34025385;-0.0398220047355;0.189451143146;0.193398863077
34058293;-0.0230001360178;0.185842290521;0.187101513147
34124122;-0.0259269475937;0.183875188231;0.185533225536
34159050;-0.00328440545127;0.182434976101;0.182333946228
34192954;-0.0156182991341;0.181083917618;0.181613698602
34225867;0.0121608907357;0.181566894054;0.18185351789
34258783;0.00944064930081;0.1815674752;0.181691735983
34290719;-0.0539063587785;0.180910691619;0.188559263945
34324646;-0.0634005442262;0.180459320545;0.191038265824
34392492;-0.0155042950064;0.1788585186;0.179391130805
34426333;0.00247638789006;0.181647136807;0.181540608406
34458252;-0.03718451038;0.178415000439;0.182078257203
34492170;0.0229189805686;0.182385802269;0.183700710535
34524055;0.0681417137384;0.182577416301;0.194718033075
34559988;0.078313626349;0.179108560085;0.195302441716
34591916;0.00112209853251;0.177487701178;0.177371025085
34625821;0.00185669458006;0.179483890533;0.179372504354
34658712;-0.0131011214107;0.179438173771;0.179783478379
34692591;0.0387138947845;0.178772240877;0.18279017508
34726651;0.0120478803292;0.176437154412;0.176732778549
34792355;0.056633297354;0.175621062517;0.184381082654
34826238;-0.0022946735844;0.173824578524;0.173721522093
34858189;0.0435745194554;0.170330032706;0.175687789917
34894086;0.013778927736;0.173773899674;0.174206122756
34925972;0.0298700630665;0.175410702825;0.177816480398
34991806;0.0285033024848;0.179480835795;0.18160893023
35025735;0.0250492077321;0.18194898963;0.18354408443
35059613;0.0233687218279;0.17933395505;0.180731162429
35092567;0.06021463871;0.180694401264;0.190306290984
35126504;0.0454686023295;0.181969136;0.187425717711
35160401;0.0622816458344;0.183993697166;0.194086447358
35192326;0.0575115866959;0.190222784877;0.198568552732
35226165;-0.00415011588484;0.185136511922;0.185058549047
35295002;0.0556559860706;0.18675750494;0.194718658924
35326957;0.0210785120726;0.185523301363;0.18659414351
35358809;-0.0574649497867;0.183960199356;0.192531332374
35394713;0.020784990862;0.18745175004;0.188476458192
35426635;-0.0234786290675;0.186596095562;0.187927767634
35460573;0.0037742012646;0.188050970435;0.187966138124
35494496;0.0114008057863;0.188969030976;0.18918967247
35559278;0.0151049206033;0.194551855326;0.195010095835
35627126;-0.00668611656874;0.196205481887;0.196188539267
35661035;-0.0286550652236;0.194292142987;0.196246519685
35727843;0.0134578496218;0.196395620704;0.196727752686
35760791;-0.0168001111597;0.197378113866;0.197955027223
35826621;-0.00316246598959;0.19068774581;0.190588966012
35860467;-0.0337203964591;0.199929103255;0.202598929405
35894427;0.0209331717342;0.203416436911;0.204354345798
35928296;-0.042618650943;0.200162932277;0.204485192895
35994146;-0.0611551366746;0.205507129431;0.214216679335
36028020;-0.00334273651242;0.204621180892;0.204514965415
36058942;-0.0423015505075;0.205961167812;0.210095256567
36093889;-0.0116505995393;0.204748675227;0.204943835735
36127766;-0.0177910197526;0.204908788204;0.205540597439
36159731;0.00212785508484;0.205127075315;0.205004915595
36227523;-0.0706725120544;0.202086448669;0.213879600167
36259447;-0.0250015333295;0.196919023991;0.198361679912
36293380;-0.0198186244816;0.198146477342;0.199000358582
36327311;-0.0649495646358;0.203875422478;0.213776051998
36460897;0.0280318949372;0.203614994884;0.205388605595
36527726;-0.0783266052604;0.204869106412;0.219115689397
36594557;-0.0163228232414;0.201582357287;0.202108949423
36628508;0.0108506698161;0.199371725321;0.199533313513
36694304;0.00291785807349;0.195406407118;0.195300042629
36727193;-0.00135194719769;0.193585798144;0.193464398384
36793045;-0.0108877280727;0.189304336905;0.189493879676
36826890;-0.0108225326985;0.186226248741;0.186419218779
36862814;-0.0111248036847;0.183812767267;0.18402941525
36927622;0.596994042397;0.191741615534;0.624914288521
36961575;0.451629281044;0.195706740022;0.490626841784
36993482;0.245751798153;0.196351617575;0.313746035099
37027347;0.0398203060031;0.184219375253;0.188311994076
37062297;-0.0475791841745;0.178653389215;0.184739693999
37095171;-0.0154882613569;0.176688849926;0.17725096643
37128123;-0.0616053901613;0.173353150487;0.183815672994
37193916;-0.0260410234332;0.166723698378;0.168632343411
37227843;-0.0382032133639;0.165449082851;0.169681191444
37261886;-0.0201787389815;0.166825816035;0.167931854725
37328546;-0.0512213110924;0.165557697415;0.173164650798
37360474;-0.0737254098058;0.15921099484;0.175279930234
37428282;-0.0539695434272;0.153159871697;0.16225720942
37463245;-0.031866453588;0.154186487198;0.157337620854
37496194;-0.0934173688293;0.152600780129;0.178708910942
37561930;-0.0928338468075;0.149879440665;0.17608897388
37595833;-0.0733423903584;0.150685116649;0.16742105782
37628745;-0.0600312650204;0.148096382618;0.159662604332
37662707;-0.0500009544194;0.145690813661;0.153911188245
37694611;-0.105186060071;0.146689593792;0.180263131857
37728564;-0.104320414364;0.145101338625;0.178471267223
37762421;-0.0763042420149;0.142908424139;0.161836370826
37797334;-0.0428493730724;0.142753899097;0.148937046528
37829261;-0.100435324013;0.143865987659;0.17523033917
37861164;-0.106519363821;0.139171019197;0.175014078617
37895054;-0.0659366995096;0.137532934546;0.152379527688
37928995;-0.0656457170844;0.134708866477;0.149711832404
37996809;-0.083001755178;0.13113309443;0.155015394092
38062619;-0.0381022430956;0.125817522407;0.131366118789
38094522;-0.0650949180126;0.124939568341;0.140743628144
38130476;-0.116620987654;0.125204801559;0.170831725001
38162361;-0.0855545252562;0.121780365705;0.148644864559
38230149;-0.0251537505537;0.116351373494;0.118960641325
38264095;-0.10313231498;0.114716142416;0.15402443707
38295067;-0.0801107808948;0.110745482147;0.136511966586
38328896;-0.0892376825213;0.111142538488;0.142339095473
38398727;-0.0162453558296;0.110726587474;0.111839234829
38430597;-0.0534089617431;0.108883209527;0.121168300509
38463517;-0.0434890575707;0.10800447315;0.116339728236
38497432;-0.0347254127264;0.108077645302;0.113438665867
38529386;-0.0284213032573;0.10644377023;0.110098451376
38562273;-0.00394221069291;0.105442605913;0.105442456901
38596188;-0.0462057627738;0.105597600341;0.115169979632
38630066;-0.0805381089449;0.103872507811;0.131268277764
38661988;-0.0772238820791;0.100093826652;0.126259535551
38697911;-0.0562551170588;0.100814558566;0.115337006748
38763779;-0.0135318897665;0.102867111564;0.103685252368
38795670;-0.0151206804439;0.102257460356;0.103301882744
38829579;-0.0227405801415;0.104247204959;0.106629110873
38863467;-0.0698752701283;0.106164500117;0.126958146691
38929306;-0.0726232230663;0.105659320951;0.1280670017
38997181;-0.0842098295689;0.108669877052;0.137307792902
39031038;-0.023994890973;0.107921563089;0.110484845936
39062907;-0.0443613603711;0.115461885929;0.123599715531
39096841;-0.0902013927698;0.118832595646;0.149008974433
39129784;-0.0539144054055;0.118584252894;0.130160793662
39197550;-0.040502846241;0.117778807878;0.12446141988
39263392;-0.0777992233634;0.114741541445;0.138480916619
39330270;-0.111855365336;0.118371084332;0.162623882294
39398061;-0.122155614197;0.10808993876;0.16283737123
39431986;-0.157610729337;0.107402049005;0.190336510539
39464934;-0.138528212905;0.104328751564;0.173091232777
39530662;-0.171448647976;0.104858852923;0.20053653419
39630445;-0.179352328181;0.102569006383;0.206146582961
39664347;-0.174432009459;0.102491922677;0.201868742704
39696268;-0.161375135183;0.105943232775;0.192647397518
39730127;-0.15465785563;0.104305170476;0.186168640852
