version_major,version_minor,status,timestamp,latitude,longitude,altitude,roll,pitch,heading,latitude_sigma,longitude_sigma,altitude_sigma,roll_sigma,pitch_sigma,heading_sigma,a_sigma,b_sigma,c_sigma,quality,number_of_satellites,hdop,vdop,hpl,vpl
4,2,1,93159286,48.766712902132,2.4586491221171,0,0,0,128.67785644531,0.075373217463493,0.075217202305794,0,0,0,0.57054281234741,0,0,0,6,9,0,0,0,0
4,2,1,93207771,48.76671143311,2.4586462726147,0,0,0,129.04302978516,0.099373780190945,0.091691926121712,0,0,0,0.56901836395264,0,0,0,6,9,0,0,0,0
4,2,1,93257171,48.766709990716,2.4586436344849,0,0,0,129.43740844727,0.077694036066532,0.074304573237896,0,0,0,0.56926691532135,0,0,0,6,9,0,0,0,0
4,2,1,93303332,48.766708529196,2.4586409320263,0,0,0,129.85461425781,0.076795004308224,0.074101753532887,0,0,0,0.58593136072159,0,0,0,6,9,0,0,0,0
4,2,1,93363342,48.766706733616,2.4586376421024,0,0,0,130.30827331543,0.12982572615147,0.12795795500278,0,0,0,1.0480704307556,0,0,0,6,9,0,0,0,0
4,2,1,93413038,48.766705263209,2.4586349706612,0,0,0,130.70971679688,0.13396635651588,0.14936853945255,0,0,0,0.59264719486237,0,0,0,6,9,0,0,0,0
4,2,1,93462451,48.766703797792,2.458632380527,0,0,0,131.06416320801,0.085917539894581,0.084822177886963,0,0,0,0.59214133024216,0,0,0,6,9,0,0,0,0
4,2,1,93502814,48.76670260676,2.4586302943442,0,0,0,131.36798095703,0.079431615769863,0.073874868452549,0,0,0,0.55431854724884,0,0,0,6,9,0,0,0,0
4,2,1,93552365,48.766701108282,2.4586277768754,0,0,0,131.70919799805,0.078646697103977,0.073040768504143,0,0,0,0.55735731124878,0,0,0,6,9,0,0,0,0
4,2,1,93612311,48.766699282145,2.4586247200283,0,0,0,132.07791137695,0.18715724349022,0.1810180991888,0,0,0,0.62357240915298,0,0,0,6,9,0,0,0,0
