version_major,version_minor,status,timestamp,latitude,longitude,altitude,roll,pitch,heading,latitude_sigma,longitude_sigma,altitude_sigma,roll_sigma,pitch_sigma,heading_sigma,a_sigma,b_sigma,c_sigma,quality,number_of_satellites,hdop,vdop,hpl,vpl
4,2,1,114052636,48.766432394136,2.4583894346868,0,0,0,158.4867401123,3.4454584121704,5.0357050895691,0,0,0,57.412902832031,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114111500,48.766430140316,2.4583880905253,0,0,0,158.48272705078,3.4604403972626,5.0716986656189,0,0,0,66.507865905762,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114153380,48.766428545125,2.4583871392298,0,0,0,158.49189758301,3.4724042415619,5.1060085296631,0,0,0,71.421630859375,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114212448,48.766426299848,2.4583858015671,0,0,0,158.5301361084,3.4925117492676,5.1696729660034,0,0,0,77.540702819824,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114261962,48.76642442539,2.4583846873811,0,0,0,158.58348083496,3.5138740539551,5.2391538619995,0,0,0,83.238418579102,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114312764,48.766422506979,2.458383550666,0,0,0,158.6565246582,3.5394833087921,5.3268117904663,0,0,0,88.604103088379,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114366698,48.766420477723,2.4583823531591,0,0,0,158.75469970703,3.5709564685822,5.4392910003662,0,0,0,93.703758239746,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114407501,48.766418948228,2.4583814551688,0,0,0,158.85890197754,3.5980799198151,5.5384683609009,0,0,0,97.401351928711,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114462100,48.766416905249,2.4583802636389,0,0,0,159.02722167969,3.6391062736511,5.6910762786865,0,0,0,102.1676940918,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114514034,48.766414965415,2.4583791434523,0,0,0,159.24517822266,3.6835505962372,5.8580904006958,0,0,0,106.79341125488,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114552226,48.766413542453,2.4583783300439,0,0,0,159.42108154297,3.7195153236389,5.994526386261,0,0,0,110.15280914307,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114613794,48.766411251255,2.4583770384388,0,0,0,159.78938293457,3.7834267616272,6.2393140792847,0,0,0,115.63700866699,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114657232,48.766409635374,2.4583761431388,0,0,0,160.08952331543,3.8320121765137,6.4301829338074,0,0,0,118.91171264648,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114712172,48.766407599742,2.4583750375069,0,0,0,160.52659606934,3.8981444835663,6.6925373077393,0,0,0,123.1908493042,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114762676,48.766405726479,2.4583740442076,0,0,0,160.96813964844,3.9636499881744,6.9552874565125,0,0,0,127.33229064941,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114807539,48.766404063031,2.4583731842219,0,0,0,161.41329956055,4.0254073143005,7.2055711746216,0,0,0,131.34729003906,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114861328,48.766402069077,2.4583721817285,0,0,0,161.96932983398,4.1018581390381,7.5254139900208,0,0,0,135.37629699707,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114912488,48.766401425363,2.4583709080739,0,0,0,158.43368530273,3.4871065616608,5.248872756958,0,0,0,30.386350631714,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,114953123,48.766399954656,2.4583700360484,0,0,0,158.9418182373,3.4925696849823,5.2549729347229,0,0,0,41.947071075439,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,115006996,48.766397998718,2.4583689126841,0,0,0,159.68154907227,3.5006942749023,5.2671384811401,0,0,0,53.808605194092,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,115056875,48.766396182691,2.4583679106231,0,0,0,160.43481445312,3.5099241733551,5.2853679656982,0,0,0,63.528675079346,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,115106877,48.766394349243,2.4583669410804,0,0,0,161.24263000488,3.5207831859589,5.3129601478577,0,0,0,72.076934814453,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,115158024,48.766392467422,2.4583659915028,0,0,0,162.07734680176,3.5336656570435,5.3534526824951,0,0,0,79.770874023438,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,115208107,48.766390621564,2.4583651061943,0,0,0,162.96681213379,3.548367023468,5.4077749252319,0,0,0,86.893119812012,0,0,0,1,9,0.89999997615814,0,0,0
4,2,1,115258097,48.766388774458,2.4583642677285,0,0,0,163.86318969727,3.5650203227997,5.4789257049561,0,0,0,93.487464904785,0,0,0,1,9,0.89999997615814,0,0,0
