"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~horizontal_right","~horizontal_right","~horizontal_right","5161.3591093551","8025.16910060684"
"model_02","~horizontal_right","~1","~1","3963.44561010961","5116.70963361369"
"model_03","~1","~horizontal_right","~1","3615.73209374548","4575.49544216498"
"model_04","~1","~1","~horizontal_right","4144.09130199744","5723.05681068759"
"model_05","~horizontal_right","~horizontal_right","~1","3851.48456273425","5562.03053048192"
"model_06","~horizontal_right","~1","~horizontal_right","5547.82819637409","7862.09627038563"
"model_07","~1","~horizontal_right","~horizontal_right","4282.5562462141","6178.86286204296"
