"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_house..group.","~name_house..group.","~name_house..group.","-21186.9582994157","-17764.7481891675"
"model_02","~name_house..group.","~1","~1","-20342.111470894","-19164.4918255661"
"model_03","~1","~name_house..group.","~1","-20660.6364550333","-19285.429620892"
"model_04","~1","~1","~name_house..group.","-20239.793809563","-18548.4474733203"
"model_05","~name_house..group.","~name_house..group.","~1","-19594.5117159034","-17326.2107883255"
"model_06","~name_house..group.","~1","~name_house..group.","-19661.850621069","-16871.9195150238"
"model_07","~1","~name_house..group.","~name_house..group.","-20148.7425091959","-17785.5997309876"
