"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~vertical_up","~vertical_up","~vertical_up","-17806.6501416403","-14771.7109214664"
"model_02","~vertical_up","~1","~1","-19157.708444003","-18059.1236742005"
"model_03","~1","~vertical_up","~1","-19468.8038967864","-17975.0447493571"
"model_04","~1","~1","~vertical_up","-21046.9216824342","-19553.1625350049"
"model_05","~vertical_up","~vertical_up","~1","-18733.894476919","-16323.3307733955"
"model_06","~vertical_up","~1","~vertical_up","-17965.2332373175","-15791.77416037"
"model_07","~1","~vertical_up","~vertical_up","-19465.0709289958","-17054.5072254723"
