"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_traffic.sign","~name_traffic.sign","~name_traffic.sign","-20027.6993229386","-14779.7835880546"
"model_02","~name_traffic.sign","~1","~1","-20672.718466707","-19099.9244437524"
"model_03","~1","~name_traffic.sign","~1","-20225.0567895374","-18612.74532882"
"model_04","~1","~1","~name_traffic.sign","-20066.1662346625","-18216.750147369"
"model_05","~name_traffic.sign","~name_traffic.sign","~1","-19905.6048464351","-17352.7783669659"
"model_06","~name_traffic.sign","~1","~name_traffic.sign","-21281.9074836164","-18065.1880497342"
"model_07","~1","~name_traffic.sign","~name_traffic.sign","-19832.5663600043","-17042.635253959"
