"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_electric.pole","~1","~1","77364.8984827344","78305.4135014862"
"model_03","~1","~name_electric.pole","~1","78121.5557149666","79417.7276735825"
"model_04","~1","~1","~name_electric.pole","75116.106720614","77281.6623100089"
"model_05","~name_electric.pole","~name_electric.pole","~1","77421.9660830817","79548.0042347139"
"model_07","~1","~name_electric.pole","~name_electric.pole","76337.8891795966","78511.348256544"
