"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~horizontal_left","~horizontal_left","~horizontal_left","24.7489214900365","3944.87874754796"
"model_02","~horizontal_left","~1","~1","-962.087153743895","413.119680397391"
"model_03","~1","~horizontal_left","~1","-1067.10606450597","782.310022787484"
"model_05","~horizontal_left","~horizontal_left","~1","-1070.79700794191","1482.02947152726"
"model_06","~horizontal_left","~1","~horizontal_left","98.2775651691896","3267.57607373618"
