"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_car..group.","~name_car..group.","~name_car..group.","-5308.46636166435","-2716.1224444325"
"model_02","~name_car..group.","~1","~1","-4983.20139472657","-3766.06431163601"
"model_03","~1","~name_car..group.","~1","-6523.70289318748","-5385.60068562228"
"model_04","~1","~1","~name_car..group.","-6300.90711422285","-4965.21771784424"
"model_05","~name_car..group.","~name_car..group.","~1","-5673.25325172284","-4068.845278558"
"model_06","~name_car..group.","~1","~name_car..group.","-5209.59121663772","-3462.92046752724"
"model_07","~1","~name_car..group.","~name_car..group.","-5540.84206468791","-3509.64576368613"
