"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_car","~name_car","~name_car","4293.37941610348","8024.07243173413"
"model_02","~name_car","~1","~1","3619.06250778555","4578.82585620505"
"model_03","~1","~name_car","~1","3323.18130484898","4321.6447882854"
"model_04","~1","~1","~name_car","3906.37343192934","5330.53840055183"
"model_05","~name_car","~name_car","~1","2545.38240946808","4070.16772913455"
"model_06","~name_car","~1","~name_car","4772.21300454452","7318.68188865755"
"model_07","~1","~name_car","~name_car","3813.55803619661","6545.78756839084"
