"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_fence","~1","~1","4099.52754303087","5214.09143151804"
"model_03","~1","~name_fence","~1","4024.05640247277","5061.2200209261"
"model_04","~1","~1","~name_fence","4142.53050956427","5179.69412801761"
"model_05","~name_fence","~name_fence","~1","3597.79096063027","5540.53773847943"
"model_06","~name_fence","~1","~name_fence","5083.5479543934","7165.61521830345"
"model_07","~1","~name_fence","~name_fence","3274.59081572947","4892.25645943653"
