"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_street.light","~1","~1","-2350.58670533037","-978.328836575581"
"model_03","~1","~name_street.light","~1","-3043.45762121846","-1709.53097784788"
"model_04","~1","~1","~name_street.light","-2469.83942315883","-637.606849793498"
"model_05","~name_street.light","~name_street.light","~1","-2754.06923927822","-691.849313607608"
