"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_street.light","~name_street.light","~name_street.light","908.320739857241","3998.58437289887"
"model_02","~name_street.light","~1","~1","-1249.81060246694","-32.673519376377"
"model_03","~1","~name_street.light","~1","-1180.67430089265","313.084846536678"
"model_04","~1","~1","~name_street.light","632.564458604364","2402.94567037246"
"model_05","~name_street.light","~name_street.light","~1","-1096.38078187282","887.39459381375"
"model_06","~name_street.light","~1","~name_street.light","1203.91712746402","3614.48083098753"
"model_07","~1","~name_street.light","~name_street.light","1130.28982915039","3872.80000988042"
