"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_bus","~name_bus","~name_bus","-3602.2065209232","1701.03362682854"
"model_02","~name_bus","~1","~1","-7164.10792223679","-5709.86621257015"
"model_03","~1","~name_bus","~1","-5219.34812710777","-3646.55410415308"
"model_04","~1","~1","~name_bus","-4786.89494759233","-2976.99629806156"
"model_05","~name_bus","~name_bus","~1","-5057.91723429865","-3026.72093329686"
"model_06","~name_bus","~1","~name_bus","-3558.0322581513","-56.7872723777909"
"model_07","~1","~name_bus","~name_bus","-4351.37937472057","-2320.18307371879"
