"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~vertical_down","~vertical_down","~vertical_down","8104.65163442893","13131.2697178419"
"model_02","~vertical_down","~1","~1","4618.03211005402","6348.89588405943"
"model_03","~1","~vertical_down","~1","4260.80513854091","6070.70378807169"
"model_04","~1","~1","~vertical_down","5064.58221116072","6637.37623411541"
"model_05","~vertical_down","~vertical_down","~1","5215.02794393803","7815.27534872241"
"model_06","~vertical_down","~1","~vertical_down","5990.52405401071","8401.08775753423"
"model_07","~1","~vertical_down","~vertical_down","6659.40272793324","9307.07105803284"
