"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~horizontal_left","~horizontal_left","~horizontal_left","998.559337476523","4318.04345574929"
"model_02","~horizontal_left","~1","~1","-623.055065503732","864.196479403697"
"model_03","~1","~horizontal_left","~1","-2142.61754487222","-885.353352270065"
"model_05","~horizontal_left","~horizontal_left","~1","-1165.92349749351","1126.28378048238"
"model_06","~horizontal_left","~1","~horizontal_left","936.064818183499","4056.22656445836"
"model_07","~1","~horizontal_left","~horizontal_left","-966.410727308019","1693.7763143563"
