"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~velocity","~velocity","~velocity","147.325028895272","3227.85577624174"
"model_02","~velocity","~1","~1","2716.38213912017","3908.34629764117"
"model_03","~1","~velocity","~1","3159.34790177846","4196.51152023179"
"model_04","~1","~1","~velocity","2164.677721535","3511.44242012365"
"model_05","~velocity","~velocity","~1","2748.62923574639","4180.53423137226"
"model_06","~velocity","~1","~velocity","1550.0239207431","3492.77069859226"
"model_07","~1","~velocity","~velocity","1260.74332065354","2971.2892884012"
