"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_tree..group.","~name_tree..group.","~name_tree..group.","78676.8457996452","81601.1361940835"
"model_02","~name_tree..group.","~1","~1","77239.2112237387","78337.7959935412"
"model_03","~1","~name_tree..group.","~1","77830.940878271","78969.0430858362"
"model_04","~1","~1","~name_tree..group.","76820.6737330701","78235.3980049741"
"model_05","~name_tree..group.","~name_tree..group.","~1","77331.2033319344","79077.8740810449"
"model_06","~name_tree..group.","~1","~name_tree..group.","77621.7471762166","79747.7853278488"
"model_07","~1","~name_tree..group.","~name_tree..group.","76225.2743948405","78114.2079198966"
