"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_truck","~name_truck","~name_truck","3851.59032439073","6498.67955954775"
"model_02","~name_truck","~1","~1","3685.38825209147","4645.15160051097"
"model_03","~1","~name_truck","~1","3277.80053596479","4198.86374936737"
"model_04","~1","~1","~name_truck","3448.84220681803","4795.60690540669"
"model_05","~name_truck","~name_truck","~1","3398.27140130279","4783.73623490836"
"model_06","~name_truck","~1","~name_truck","3896.90475607268","6350.49331614512"
"model_07","~1","~name_truck","~name_truck","3630.01749258076","5990.7257286126"
