"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_street.light","~1","~1","-20143.8937348998","-18610.6171497078"
"model_03","~1","~name_street.light","~1","-21536.1164172604","-19410.0782656282"
"model_04","~1","~1","~name_street.light","-17250.2049316275","-14017.6785226402"
"model_05","~name_street.light","~name_street.light","~1","-22468.6273960579","-19631.2753646975"
"model_06","~name_street.light","~1","~name_street.light","-20622.6605894142","-14750.3693378798"
"model_07","~1","~name_street.light","~name_street.light","-15647.6326365683","-11103.12729386"
