"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_car..group.","~name_car..group.","~name_car..group.","-18450.7158262018","-14696.5592387471"
"model_02","~name_car..group.","~1","~1","-20313.2472646506","-18819.4881172213"
"model_03","~1","~name_car..group.","~1","-20301.1080987578","-18570.2443247524"
"model_04","~1","~1","~name_car..group.","-20270.917520146","-18500.5363083779"
"model_05","~name_car..group.","~name_car..group.","~1","-20167.1383540376","-17756.5746505141"
"model_06","~name_car..group.","~1","~name_car..group.","-19424.3750724329","-16587.0230410724"
