"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_bus","~name_bus","~name_bus","6269.53219771903","9913.03995943818"
"model_02","~name_bus","~1","~1","4013.06724452176","5546.34382971377"
"model_03","~1","~name_bus","~1","4259.66963638875","5555.84159500467"
"model_04","~1","~1","~name_bus","3944.77404575902","5399.01575542566"
"model_05","~name_bus","~name_bus","~1","4329.53329919711","5886.52034704672"
"model_06","~name_bus","~1","~name_bus","5190.79542936894","8739.46134045766"
"model_07","~1","~name_bus","~name_bus","4142.4092261668","6173.60552716859"
