"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_traffic.sign","~name_traffic.sign","~name_traffic.sign","79758.3861619174","82295.4056662815"
"model_02","~name_traffic.sign","~1","~1","78243.0658772962","79183.580896048"
"model_03","~1","~name_traffic.sign","~1","77767.0604300478","79221.3021397145"
"model_04","~1","~1","~name_traffic.sign","77514.000382627","79165.829281107"
"model_05","~name_traffic.sign","~name_traffic.sign","~1","77967.83841959","79761.9300940157"
"model_06","~name_traffic.sign","~1","~name_traffic.sign","78920.3213300066","80904.0967056932"
"model_07","~1","~name_traffic.sign","~name_traffic.sign","81206.1757354133","83664.160364252"
