"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_house","~name_house","~name_house","-4623.03183211223","-2307.30997921914"
"model_02","~name_house","~1","~1","-6003.29418588151","-4667.6047895029"
"model_03","~1","~name_house","~1","-6110.65114715117","-4972.54893958597"
"model_04","~1","~1","~name_house","-5893.40113512966","-4715.78148980178"
"model_05","~name_house","~name_house","~1","-6432.86472914412","-4828.45675597929"
"model_06","~name_house","~1","~name_house","-4933.79032654958","-3281.96142806953"
"model_07","~1","~name_house","~name_house","-3929.10309944607","-2135.01142502036"
