"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_car","~1","~1","-5544.95085379518","-4485.88352175534"
"model_03","~1","~name_car","~1","-6000.08240732326","-4703.91044870733"
"model_04","~1","~1","~name_car","-6427.0551978227","-4933.29605039338"
"model_05","~name_car","~name_car","~1","-4827.54985822503","-2891.19540785368"
"model_06","~name_car","~1","~name_car","-5598.26894755318","-3187.70524402966"
