"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_tree","~name_tree","~name_tree","5545.5091644172","9113.66161297681"
"model_02","~name_tree","~1","~1","3452.13555397306","4605.39957747714"
"model_03","~1","~name_tree","~1","2989.07083400528","4181.03499252627"
"model_04","~1","~1","~name_tree","4855.64315745544","6125.00758601026"
"model_05","~name_tree","~name_tree","~1","2563.86025047942","4413.72670428798"
"model_06","~name_tree","~1","~name_tree","5316.05933600836","9162.85275668976"
"model_07","~1","~name_tree","~name_tree","4997.46172384517","7590.3707699785"
