"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~velocity","~velocity","~velocity","74461.8200323314","77607.4080782407"
"model_02","~velocity","~1","~1","72331.8880284035","73430.472798206"
"model_03","~1","~velocity","~1","75919.4394381129","77255.1288344915"
"model_04","~1","~1","~velocity","76622.8278732463","78590.7962738278"
"model_05","~velocity","~velocity","~1","74418.237968261","76307.1714933171"
"model_06","~velocity","~1","~velocity","73798.1278006964","75971.5868776438"
"model_07","~1","~velocity","~velocity","77392.4946866918","79091.744510487"
