"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~object","~object","~object","-4046.4842083567","-1232.84263965384"
"model_02","~object","~1","~1","-638.535901979491","736.670932161796"
"model_03","~1","~object","~1","-3551.60211558637","-1939.290654869"
"model_04","~1","~1","~object","-6217.89664017621","-4961.24211932296"
"model_05","~object","~object","~1","-374.885907314341","2083.09872152439"
"model_06","~object","~1","~object","-2277.82893747334","132.734766050177"
"model_07","~1","~object","~object","-4989.94979992319","-3101.01627486706"
