"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_fence","~name_fence","~name_fence","78837.8129575157","81651.4545262185"
"model_02","~name_fence","~1","~1","77549.5369980563","78806.1915189095"
"model_03","~1","~name_fence","~1","78419.782993066","79913.5421404953"
"model_05","~name_fence","~name_fence","~1","78538.3398350773","80474.6942854487"
"model_06","~name_fence","~1","~name_fence","78545.9136382173","80861.6354911103"
