"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~area","~area","~area","4683.40063263892","7872.29175803275"
"model_02","~area","~1","~1","3985.39849002537","5099.96237851254"
"model_03","~1","~area","~1","3490.61986319685","4566.4836166671"
"model_04","~1","~1","~area","3951.47294409653","5182.13723763445"
"model_05","~area","~area","~1","3522.56532558866","4908.03015919424"
"model_06","~area","~1","~area","4082.54572615846","6443.25396219031"
"model_07","~1","~area","~area","3429.24863457816","5650.63638454911"
